Pitch,Intensidad,MFCC1,MFCC2,MFCC3,MFCC4,MFCC5,MFCC6,MFCC7,MFCC8,MFCC9,MFCC10,MFCC11,MFCC12,LPC1,LPC2,LPC3,LPC4,LPC5,LPC6,LPC7,LPC8,LPC9,localJitter,localShimmer,F1mean,F1std,F1min,F1max,F2mean,F2std,F2min,F2max,F3mean,F3std,F3min,F3max,F4mean,F4std,F4min,F4max,F5mean,F5std,F5min,F5max,Clase
67.94113237205535,-76.0371322631836,570.329833984375,92.20294189453124,-5.312310695648193,23.911909103393555,31.078941345214844,9.758843421936035,0.2091028243303299,-1.5796654224395752,7.938670635223389,-4.710931301116943,-10.495013236999512,6.987941741943359,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.0121506388655126,0.0906835339862561,2155.6795086666666,1405.7960289218329,0.034052,3763.5,2079.3808836666667,1363.6646602097017,0.040302,3672.565,2094.4810920000004,1377.1351089258949,0.046552,3724.78,2101.819467,1397.7728853962094,0.052802,3853.162,2118.7866753333333,1433.0723112002909,0.059052,4053.476,0
71.96987548032179,-77.52799987792969,462.4082946777344,77.43462371826172,19.656402587890625,29.11631202697754,24.184268951416016,4.132889270782471,-1.875293493270874,1.448524832725525,5.824469566345215,-3.32953143119812,-4.391801357269287,4.950727462768555,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.0141081332877888,0.098113556109954,1928.2676753333333,1555.465362202388,3.009052,3901.657,1927.355050333333,1567.283973329377,3.015302,3951.039,1927.7437586666665,1585.156718934638,3.021552,4003.918,1936.8333003333328,1604.7395937096396,3.027802,4056.555,1931.289175333333,1606.5194515677,3.034052,4028.777,0
66.01951458276136,-73.19712829589844,650.1923828125,167.2342987060547,-23.81070899963379,14.588892936706545,12.49974250793457,-8.818504333496094,3.981701135635376,-4.460338115692139,4.858892440795898,-5.533862590789795,-16.481069564819336,12.706059455871582,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.0063387057900051,0.0343495709304097,1522.6771753333337,1593.1803639643435,0.0,4079.446,1499.8530503333334,1568.3539936725554,0.0,4026.779,1423.9689253333331,1532.5081872192766,0.0,3939.997,1430.584967,1539.408414311734,0.0,3960.99,2126.777175333333,1789.1043891741638,0.0,4540.645,0
67.70471021368841,-73.56771850585938,715.04833984375,192.4606170654297,-12.054688453674316,21.51450157165528,22.62407493591309,-10.11420726776123,2.579263210296631,-1.7323260307312012,2.7945497035980225,-2.9787707328796387,-20.43788146972656,4.780667304992676,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.002772245027839,0.0326691537955125,1464.245842,1456.85672733916,0.0,3526.363,1446.042717,1437.4690567656694,0.0,3508.819,1435.6890919999998,1425.0453360178162,0.0,3543.783,1432.8731336666667,1421.5885853160628,0.0,3542.365,1406.035842,1392.4348953797114,0.0,3506.422,0
68.15312421100084,-71.43463134765625,679.1412963867188,174.88352966308594,-52.30409240722656,52.228057861328125,65.27095794677734,13.017374038696287,6.193414688110352,-13.377050399780272,10.244280815124512,2.9224417209625244,-29.761484146118164,-0.8142425417900085,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.007677356200922,0.0697725851446708,1483.1346753333337,1461.708404325242,0.0,3527.779,1484.5480503333335,1462.647869012916,0.0,3530.697,1487.6759253333332,1469.080847836619,0.0,3552.304,1482.2583003333332,1464.4664655530455,0.0,3548.338,1492.116842,1470.826093964444,0.0,3563.043,0
508.4536601971922,-73.14878845214844,603.6109008789062,126.6083526611328,-39.92084884643555,24.003252029418945,25.258161544799805,2.048135042190552,17.301240921020508,-0.8861621022224426,-3.3143022060394287,-9.976238250732422,-18.712121963500977,5.393011093139648,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.0165733249243506,0.1090936214241232,2063.3823420000003,1812.081132240888,0.0,4903.712,2012.470050333333,1765.279217399675,0.0,4858.992,2068.9989253333333,1781.4518941520498,0.0,4891.9,2152.225800333333,1814.538038304112,0.0,4936.401,2201.763175333333,1840.1217119929413,0.0,4896.851,0
147.90863770261137,-72.30665588378906,650.4862670898438,121.1778564453125,-41.109188079833984,40.60007095336914,27.2314395904541,1.7315565347671509,23.261489868164062,-5.801883220672607,-2.54562783241272,0.3535256385803222,-12.64575481414795,9.425307273864746,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.0180736296260288,0.1108792251953131,2096.066842,1738.9411398850748,18.009052,4694.942,2138.610717,1769.6267813589784,18.015302,4911.345,2225.997925333333,1849.792058405695,18.021552,5277.826,2190.4838003333334,1765.887820742273,18.027802,4981.187,2152.938342,1700.0822657865356,18.034052,4722.576,0
75.69744669935184,-72.8147964477539,652.6373291015625,163.09732055664062,-20.520875930786133,32.62504196166992,35.166473388671875,4.833998680114746,5.898510456085205,-1.6879280805587769,12.330554962158203,-8.178167343139648,-27.58279228210449,5.699391841888428,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.0123263602243173,0.0858462316759598,1609.467675333333,1477.4827722062523,0.0,3938.098,1580.6805503333333,1464.598512480674,0.0,3945.232,1532.2242586666664,1473.3429573559802,0.0,3879.709,1608.2298003333335,1508.8931691580417,0.0,3981.645,1612.4595086666668,1499.0966601772354,0.0,3910.683,0
171.28932674293384,-74.17402648925781,626.5549926757812,125.2314910888672,-20.78508949279785,19.57259750366211,20.7924861907959,-2.521272897720337,8.412714958190918,5.711921215057373,5.498468399047852,-10.510221481323242,-18.066728591918945,6.534480571746826,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.0156121661666573,0.1154548010867486,2098.9100086666663,1801.0129213117034,24.009052,4936.603,2061.5193836666667,1782.1850381639572,24.015302,4907.56,2033.560425333333,1753.2940635940188,24.021552,4882.625,2027.629967,1769.385553795461,24.027802,5006.575,2017.812675333333,1783.486023349139,24.034052,5060.475,0
333.51737581371106,-74.63335418701172,596.4954223632812,119.4833755493164,-17.85715103149414,27.07438468933105,29.4351806640625,6.473047733306885,11.130962371826172,2.9315736293792725,5.064203262329102,-7.849967956542969,-13.414514541625977,8.284740447998047,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.0242850943685568,0.142885960614555,2388.444008666667,1964.5395050539944,0.0,4990.489,2328.5367170000004,1942.338756108656,0.0,5037.449,2260.2672586666667,1864.6152235995555,0.0,4931.33,2256.617967,1847.6860952198056,0.0,4842.201,2257.2380086666667,1833.332401067647,0.0,4843.221,0
256.35740684421194,-75.62622833251953,571.0862426757812,108.68601989746094,-17.79986572265625,7.54190731048584,26.629669189453125,8.295612335205078,0.288306713104248,-1.7188776731491089,2.612380027770996,-7.702437400817871,-9.29557991027832,8.080254554748535,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.0166963707168873,0.103584616630301,2330.618175333333,1726.3689572497476,30.009052,5154.861,2330.9308836666664,1713.68500831015,30.015302,5132.975,2326.6554253333334,1713.014053665025,30.021552,5119.902,2325.892633666667,1714.882077418628,30.027802,5118.776,2365.857175333333,1691.2270186919136,30.034052,5155.059,0
79.0861059922602,-74.21310424804688,671.917236328125,144.13943481445312,-14.857139587402344,14.639928817749023,21.755895614624023,3.3028151988983154,9.225993156433104,0.5738174915313721,0.4308847188949585,-11.976101875305176,-20.7852783203125,3.523842096328736,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.0164525274521834,0.1036525764234883,1980.525342,1498.5973369019464,33.009052,3831.298,1998.5870503333333,1501.531830192453,33.015302,3787.634,2018.755092,1515.8898991404312,33.021552,3825.483,2027.809967,1522.741287759442,33.027802,3849.181,2061.8685086666665,1549.228346041598,33.034052,3957.872,0
150.42843607178634,-72.97627258300781,671.640380859375,149.79800415039062,-31.61180686950684,25.26469993591309,29.434314727783203,2.6647067070007324,14.266627311706545,2.5090532302856445,0.693304181098938,-13.156773567199709,-20.306251525878903,5.992166996002197,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.0162775552671768,0.1061760985033707,2160.321175333333,1723.2719593292277,36.009052,4698.547,2176.2890503333333,1741.2062692729514,36.015302,4778.75,2145.6502586666666,1787.1074376542338,0.0,4801.735,2119.678467,1782.95555786813,0.0,4813.478,2135.7760086666667,1798.0283574345556,0.0,4836.389,0
288.4205098786921,-72.91403198242188,649.3173217773438,146.09011840820312,-26.346454620361328,24.108367919921875,21.33194160461425,1.2954400777816772,15.117249488830566,-3.747040033340454,-4.115440368652344,-11.59488582611084,-18.887908935546875,7.362903594970703,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.0196847783829281,0.1171889760506013,2332.7240086666666,1835.884386404531,39.009052,5270.09,2248.4578836666665,1688.6060393421865,39.015302,4642.204,2108.081592,1532.2155584126624,39.021552,3958.456,2067.0021336666664,1517.9179473146012,39.027802,3946.759,2032.7756753333333,1502.988729756492,39.034052,3980.099,0
119.52620816148789,-72.10883331298828,682.869873046875,166.66102600097656,-30.01115798950196,29.85699844360352,28.159114837646484,1.3467471599578855,12.852724075317385,-3.56705379486084,2.03401255607605,-10.299195289611816,-22.44845962524414,6.7568559646606445,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.014818774536252,0.0184975213454921,0.1201498591376502,1658.4073419999995,1570.729813894267,0.0,3965.426,1406.8873836666664,1542.3700543230275,0.0,3839.403,1411.2247586666665,1490.6333147122814,0.0,3658.306,2170.9451336666666,1762.2887882045168,42.027802,4668.752,2083.580342,1713.208610325886,0.0,4354.029,0
